,participant,platform,column_name,path,list_path,subfield_path,var_type,data_type,json_name,file_path,final_path
5397,Output_structure_Instagram_bb9b7283847d679c,Instagram,title,account_history_registration_info/title,['account_history_registration_info'],['title'],list,string,signup_details.json,security_and_login_information/login_and_profile_creation/signup_details.json,security_and_login_information/login_and_profile_creation/signup_details.json/account_history_registration_info/title
5398,Output_structure_Instagram_bb9b7283847d679c,Instagram,uri,media_list_data/uri,['media_list_data'],['uri'],list,string,post_comments_1.json,your_instagram_activity/comments/post_comments_1.json,your_instagram_activity/comments/post_comments_1.json/media_list_data/uri
5399,Output_structure_Instagram_bb9b7283847d679c,Instagram,uri,media/uri,['media'],['uri'],list,string,posts_1.json,your_instagram_activity/media/posts_1.json,your_instagram_activity/media/posts_1.json/media/uri
5400,Output_structure_Instagram_bb9b7283847d679c,Instagram,creation_timestamp,media/creation_timestamp,['media'],['creation_timestamp'],list,number,posts_1.json,your_instagram_activity/media/posts_1.json,your_instagram_activity/media/posts_1.json/media/creation_timestamp
5401,Output_structure_Instagram_bb9b7283847d679c,Instagram,title,media/title,['media'],['title'],list,string,posts_1.json,your_instagram_activity/media/posts_1.json,your_instagram_activity/media/posts_1.json/media/title
5402,Output_structure_Instagram_bb9b7283847d679c,Instagram,label,label_values/label,['label_values'],['label'],list,string,your_information_download_requests.json,your_instagram_activity/other_activity/your_information_download_requests.json,your_instagram_activity/other_activity/your_information_download_requests.json/label_values/label
5403,Output_structure_Instagram_bb9b7283847d679c,Instagram,timestamp_value,label_values/timestamp_value,['label_values'],['timestamp_value'],list,number,your_information_download_requests.json,your_instagram_activity/other_activity/your_information_download_requests.json,your_instagram_activity/other_activity/your_information_download_requests.json/label_values/timestamp_value
5404,Output_structure_Instagram_bb9b7283847d679c,Instagram,value,label_values/value,['label_values'],['value'],list,string,your_information_download_requests.json,your_instagram_activity/other_activity/your_information_download_requests.json,your_instagram_activity/other_activity/your_information_download_requests.json/label_values/value
5405,Output_structure_Instagram_bb9b7283847d679c,Instagram,vec,label_values/vec,['label_values'],['vec'],list,array,your_information_download_requests.json,your_instagram_activity/other_activity/your_information_download_requests.json,your_instagram_activity/other_activity/your_information_download_requests.json/label_values/vec
5406,Output_structure_Instagram_bb9b7283847d679c,Instagram,href,string_list_data/href,['string_list_data'],['href'],list,string,followers_1.json,connections/followers_and_following/followers_1.json,connections/followers_and_following/followers_1.json/string_list_data/href
5407,Output_structure_Instagram_bb9b7283847d679c,Instagram,value,string_list_data/value,['string_list_data'],['value'],list,string,followers_1.json,connections/followers_and_following/followers_1.json,connections/followers_and_following/followers_1.json/string_list_data/value
5408,Output_structure_Instagram_bb9b7283847d679c,Instagram,timestamp,string_list_data/timestamp,['string_list_data'],['timestamp'],list,number,followers_1.json,connections/followers_and_following/followers_1.json,connections/followers_and_following/followers_1.json/string_list_data/timestamp
5409,Output_structure_Instagram_bb9b7283847d679c,Instagram,label,label_values/label,['label_values'],['label'],list,string,link_history.json,logged_information/link_history/link_history.json,logged_information/link_history/link_history.json/label_values/label
5410,Output_structure_Instagram_bb9b7283847d679c,Instagram,value,label_values/value,['label_values'],['value'],list,string,link_history.json,logged_information/link_history/link_history.json,logged_information/link_history/link_history.json/label_values/value
5411,Output_structure_Instagram_bb9b7283847d679c,Instagram,reaction,messages/reactions/reaction,"['messages', 'reactions']",['reaction'],list,string,message_1.json,your_instagram_activity/$USERNAME/message_1.json,your_instagram_activity/$USERNAME/message_1.json/messages/reactions/reaction
5412,Output_structure_Instagram_bb9b7283847d679c,Instagram,actor,messages/reactions/actor,"['messages', 'reactions']",['actor'],list,string,message_1.json,your_instagram_activity/$USERNAME/message_1.json,your_instagram_activity/$USERNAME/message_1.json/messages/reactions/actor
5413,Output_structure_Instagram_bb9b7283847d679c,Instagram,uri,messages/photos/uri,"['messages', 'photos']",['uri'],list,string,message_1.json,your_instagram_activity/$USERNAME/message_1.json,your_instagram_activity/$USERNAME/message_1.json/messages/photos/uri
5414,Output_structure_Instagram_bb9b7283847d679c,Instagram,creation_timestamp,messages/photos/creation_timestamp,"['messages', 'photos']",['creation_timestamp'],list,number,message_1.json,your_instagram_activity/$USERNAME/message_1.json,your_instagram_activity/$USERNAME/message_1.json/messages/photos/creation_timestamp
5415,Output_structure_Instagram_bb9b7283847d679c,Instagram,uri,messages/audio_files/uri,"['messages', 'audio_files']",['uri'],list,string,message_1.json,your_instagram_activity/$USERNAME/message_1.json,your_instagram_activity/$USERNAME/message_1.json/messages/audio_files/uri
5416,Output_structure_Instagram_bb9b7283847d679c,Instagram,creation_timestamp,messages/audio_files/creation_timestamp,"['messages', 'audio_files']",['creation_timestamp'],list,number,message_1.json,your_instagram_activity/$USERNAME/message_1.json,your_instagram_activity/$USERNAME/message_1.json/messages/audio_files/creation_timestamp
5417,Output_structure_Instagram_bb9b7283847d679c,Instagram,share_text,messages/share/share_text,['messages'],"['share', 'share_text']",list,string,message_1.json,your_instagram_activity/$USERNAME/message_1.json,your_instagram_activity/$USERNAME/message_1.json/messages/share/share_text
5418,Output_structure_Instagram_bb9b7283847d679c,Instagram,link,messages/share/link,['messages'],"['share', 'link']",list,string,message_1.json,your_instagram_activity/$USERNAME/message_1.json,your_instagram_activity/$USERNAME/message_1.json/messages/share/link
5419,Output_structure_Instagram_bb9b7283847d679c,Instagram,original_content_owner,messages/share/original_content_owner,['messages'],"['share', 'original_content_owner']",list,string,message_1.json,your_instagram_activity/$USERNAME/message_1.json,your_instagram_activity/$USERNAME/message_1.json/messages/share/original_content_owner
5420,Output_structure_Instagram_bb9b7283847d679c,Instagram,uri,messages/videos/uri,"['messages', 'videos']",['uri'],list,string,message_1.json,your_instagram_activity/$USERNAME/message_1.json,your_instagram_activity/$USERNAME/message_1.json/messages/videos/uri
5421,Output_structure_Instagram_bb9b7283847d679c,Instagram,creation_timestamp,messages/videos/creation_timestamp,"['messages', 'videos']",['creation_timestamp'],list,number,message_1.json,your_instagram_activity/$USERNAME/message_1.json,your_instagram_activity/$USERNAME/message_1.json/messages/videos/creation_timestamp
5422,Output_structure_Instagram_bb9b7283847d679c,Instagram,link,messages/share/link,['messages'],"['share', 'link']",list,string,message_1.json,your_instagram_activity/messages/inbox/$USERNAME/message_1.json,your_instagram_activity/messages/inbox/$USERNAME/message_1.json/messages/share/link
5423,Output_structure_Instagram_bb9b7283847d679c,Instagram,share_text,messages/share/share_text,['messages'],"['share', 'share_text']",list,string,message_1.json,your_instagram_activity/messages/inbox/$USERNAME/message_1.json,your_instagram_activity/messages/inbox/$USERNAME/message_1.json/messages/share/share_text
5424,Output_structure_Instagram_bb9b7283847d679c,Instagram,original_content_owner,messages/share/original_content_owner,['messages'],"['share', 'original_content_owner']",list,string,message_1.json,your_instagram_activity/messages/inbox/$USERNAME/message_1.json,your_instagram_activity/messages/inbox/$USERNAME/message_1.json/messages/share/original_content_owner
5425,Output_structure_Instagram_bb9b7283847d679c,Instagram,reaction,messages/reactions/reaction,"['messages', 'reactions']",['reaction'],list,string,message_1.json,your_instagram_activity/messages/inbox/$USERNAME/message_1.json,your_instagram_activity/messages/inbox/$USERNAME/message_1.json/messages/reactions/reaction
5426,Output_structure_Instagram_bb9b7283847d679c,Instagram,actor,messages/reactions/actor,"['messages', 'reactions']",['actor'],list,string,message_1.json,your_instagram_activity/messages/inbox/$USERNAME/message_1.json,your_instagram_activity/messages/inbox/$USERNAME/message_1.json/messages/reactions/actor
5427,Output_structure_Instagram_bb9b7283847d679c,Instagram,profile_share_username,messages/share/profile_share_username,['messages'],"['share', 'profile_share_username']",list,string,message_1.json,your_instagram_activity/messages/inbox/$USERNAME/message_1.json,your_instagram_activity/messages/inbox/$USERNAME/message_1.json/messages/share/profile_share_username
5428,Output_structure_Instagram_bb9b7283847d679c,Instagram,profile_share_name,messages/share/profile_share_name,['messages'],"['share', 'profile_share_name']",list,string,message_1.json,your_instagram_activity/messages/inbox/$USERNAME/message_1.json,your_instagram_activity/messages/inbox/$USERNAME/message_1.json/messages/share/profile_share_name
5429,Output_structure_Instagram_bb9b7283847d679c,Instagram,href,story_activities_countdowns/string_list_data/href,"['story_activities_countdowns', 'string_list_data']",['href'],list,string,countdowns.json,your_instagram_activity/story_interactions/countdowns.json,your_instagram_activity/story_interactions/countdowns.json/story_activities_countdowns/string_list_data/href
5430,Output_structure_Instagram_bb9b7283847d679c,Instagram,value,story_activities_countdowns/string_list_data/value,"['story_activities_countdowns', 'string_list_data']",['value'],list,string,countdowns.json,your_instagram_activity/story_interactions/countdowns.json,your_instagram_activity/story_interactions/countdowns.json/story_activities_countdowns/string_list_data/value
